312924585,-0.781853,0.000000,-0.754763,-0.136750,-0.193700,-0.815567,0.676584,0.000000,-0.688154,0.000000,-0.145114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.608437,0.676584,0.853481,0.000000,0.853481,0.000000,0.000000,0.816246,0.000000,0.000000,0.988365,0.603498,0.000000,0.000000,0.000000,0.000000,-0.359881,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840409,0.000000,0.000000,1.000000,0.000000,1.000000,-0.877556,-0.404755,-0.803788,-0.611375,1.000000,0.502046,0.320172,0.000000,0.000000,0.000000,-0.340703,0.000000,0.000000,-0.573213,-0.953124,0.000000,-0.580328,0.000000,0.000000,-0.997736,-0.332958,0.650921,0.000000,0.000000,0.000000,0.000000,0.359239,0.588449,0.319428,-0.814551,0.000000,-0.146746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.732447,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
312966970,-0.995776,1.000000,0.944443,0.000000,0.311565,0.333939,-0.135406,0.000000,-0.372902,0.000000,0.000000,0.880361,-0.408924,0.937509,0.000000,-0.887571,0.173679,0.000000,-0.923107,0.000000,0.000000,0.000000,0.608437,1.000000,-0.138158,0.906061,-0.677542,0.208442,-0.242232,0.687987,0.918491,0.000000,0.000000,-0.072400,-0.260134,0.000000,0.000000,0.000000,-0.958000,-0.013863,0.000000,0.898600,0.970708,0.000000,-0.472835,0.541516,-0.960996,0.000000,0.848963,-0.626325,-0.708337,0.000000,0.000000,0.000000,0.000000,-0.993782,-0.868812,-0.971649,0.000000,-0.446502,0.000000,0.873894,0.990174,0.396274,-0.717629,-0.987336,-0.995776,0.000000,-0.845646,0.823008,-0.798301,0.000000,0.000000,0.871319,0.000000,0.000000,0.379912,0.329246,0.000000,-0.607858,-0.421872,0.684417,0.000000,-0.856743,0.000000,0.000000,-0.909850,0.047512,-0.675703,-0.940926,1.000000,-0.362632,-0.932568,0.000000,0.000000,0.000000,0.000000,-0.860144,-0.503929,0.142608,0.990758,-0.213532,0.806895,-0.768840,0.848963,0.967296,0.283412,-0.468457,-0.972368,0.000000,-0.103254,-0.685788
312976275,0.000000,0.000000,-0.982002,-0.897507,0.272772,0.300537,0.000000,0.000000,0.820831,0.000000,0.000000,0.479630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.980962,0.000000,0.000000,0.000000,0.676584,-0.138158,1.000000,0.344324,-0.677542,0.528259,0.000000,0.000000,0.000000,-0.722036,0.000000,-0.489335,0.556012,-0.854915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.030025,0.300537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.813881,0.000000,-0.813881,0.000000,-0.213198,0.000000,0.913881,-0.439704,-0.748106,0.450855,0.000000,0.000000,0.000000,0.252649,0.000000,-0.975924,0.000000,0.000000,0.651126,0.000000,0.000000,-0.719466,0.000000,0.000000,0.000000,0.306743,0.313812,0.000000,0.000000,0.000000,0.000000,0.000000,0.414912,-0.449606,-0.137230,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.263495,0.000000,0.758260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
312980140,-0.495284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.141174,0.000000,0.000000,-0.729791,-0.700164,0.418155,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.190001,0.853481,0.906061,0.344324,1.000000,-0.724802,0.731349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.974233,0.000000,0.000000,0.000000,0.000000,0.378016,0.000000,0.884422,0.000000,0.000000,0.000000,0.000000,-0.848326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995512,0.000000,0.995512,0.000000,0.363300,0.000000,0.399772,-0.795852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.990579,0.000000,0.000000,0.000000,0.000000,-0.788959,-0.251608,0.000000,0.000000,0.000000,0.306743,0.868534,0.000000,0.000000,0.000000,0.000000,0.000000,0.022459,0.000000,0.883953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.544091,0.000000,-0.998498,-0.914735,0.000000,0.789240,0.000000,0.000000,0.000000,0.215010,0.000000,0.000000,0.000000,0.000000,0.284865,0.000000
312983271,0.000000,0.000000,0.000000,1.000000,-0.231444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980768,0.000000,0.000000,0.000000,0.000000,-0.677542,-0.677542,-0.724802,1.000000,0.000000,0.000000,-0.845723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.600000,0.000000,0.000000,-0.607989,0.178885,-0.851658,-0.789765,0.000000,0.000000,0.324667,0.000000,-0.380508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.994912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.217909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.789765,0.000000,-0.724663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
312983867,-0.509225,0.000000,0.917172,0.000000,0.972893,0.000000,-0.022054,0.000000,-0.856178,-0.991831,0.000000,0.835037,0.992396,-0.492089,-0.965527,-0.852683,0.000000,0.000000,-0.318508,0.000000,0.545832,0.780817,0.853481,0.208442,0.528259,0.731349,0.000000,1.000000,-0.969199,0.000000,0.840303,0.000000,0.000000,-0.396403,0.596246,-0.791027,0.000000,0.000000,-0.934588,-0.330287,-0.698158,0.625622,0.000000,0.332429,0.000000,0.163218,0.000000,0.000000,0.997920,0.000000,0.000000,0.000000,-0.972591,0.000000,0.000000,-0.855534,0.000000,0.995512,0.000000,-0.192022,0.000000,0.399772,0.967899,-0.376406,0.000000,-0.805560,0.000000,0.000000,0.090608,0.211521,-0.963207,-0.804157,0.000000,-0.942689,0.000000,0.000000,-0.841320,0.000000,0.000000,-0.032067,0.000000,0.262025,0.000000,-0.996848,0.000000,0.000000,-0.640321,0.641563,-0.939933,-0.939933,0.000000,0.000000,0.000000,0.000000,0.000000,-0.874402,0.000000,-0.969605,-0.938615,-0.775468,0.978258,-0.674991,0.999572,0.000000,0.997920,-0.238544,0.000000,0.000000,0.000000,-0.996923,-0.817533,0.269393
316096199,0.259760,-0.900941,0.376173,0.000000,-0.625853,-0.659498,0.000000,0.000000,0.986235,1.000000,0.000000,0.000000,-0.809517,0.689969,0.000000,0.831186,0.000000,0.000000,0.915306,0.000000,0.382685,0.000000,0.000000,-0.242232,0.000000,0.000000,0.000000,-0.969199,1.000000,0.000000,-0.683768,0.000000,-0.099931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.606917,0.501764,0.403218,-0.443660,-0.553085,0.000000,0.000000,0.948643,0.000000,0.000000,0.919503,0.756326,0.000000,-0.462855,0.894254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.497635,0.000000,0.000000,0.000000,0.739975,0.342757,0.000000,0.000000,-0.553085,-0.243467,0.000000,0.952063,0.000000,0.000000,0.000000,0.793397,1.000000,1.000000,0.000000,0.000000,-0.358173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109705,0.000000,0.000000,0.000000,0.000000,0.000000,0.238205,-0.606319,0.000000,-0.939080,1.000000,-0.941741,0.249344,-0.979628,-0.042177,0.209983,0.805434,0.000000,0.000000,0.000000,0.000000
316601950,-0.052445,0.496380,0.000000,0.000000,0.992841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.042211,-0.601386,0.000000,0.000000,0.997904,0.000000,0.000000,-0.666401,0.141855,0.000000,0.687987,0.000000,0.000000,-0.845723,0.000000,0.000000,1.000000,0.320676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.698710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.213697,1.000000,0.000000,0.000000,0.171612,0.000000,-0.726069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100594,0.635797,0.871637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.927111,-0.892917,-0.705089,0.692636,0.000000,0.698000,0.870842,0.260671,0.000000,-0.364661,0.143342,0.000000,-0.739973,0.000000,0.000000,-0.940097,0.065046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
316666343,-0.025052,0.858873,0.000000,-0.091178,0.876768,-0.987853,0.413902,0.505729,-0.973074,-0.549263,0.000000,0.419218,0.328676,-0.481622,-0.372642,-0.654304,0.000000,0.716275,-0.545614,-0.065987,0.292823,0.873355,0.816246,0.918491,0.000000,0.000000,0.000000,0.840303,-0.683768,0.320676,1.000000,-0.067567,-0.439550,-0.163918,0.000000,0.210740,0.000000,0.000000,0.086433,-0.516184,-0.651335,0.765290,-0.544790,0.239367,0.475946,0.000000,0.000000,-0.055470,0.590743,-0.863830,-0.051361,-0.245501,0.273978,-0.983073,-0.038916,-0.764433,-0.422458,0.000000,0.000000,0.000000,0.840656,0.057669,-0.074998,-0.918842,0.605944,-0.934277,-0.768574,0.000000,0.000000,0.379279,0.000000,-0.524122,-0.860878,-0.284088,0.153736,0.000000,-0.175204,0.190158,-0.610032,0.000000,-0.921138,-0.395943,-0.555254,-0.432535,0.000000,-0.174221,-0.982479,-0.210104,-0.879467,-0.938596,-0.492190,-1.000000,0.136228,0.929880,0.788454,0.000000,-0.235693,-0.912596,0.000000,0.418918,0.699904,-0.727973,0.691369,0.233567,0.589634,-0.551383,-0.129995,-0.432535,0.000000,-0.674769,0.028491,-0.355433
316769487,0.000000,0.000000,0.959162,-0.803478,0.000000,-0.381799,0.000000,0.000000,0.000000,0.000000,-0.796802,0.563357,0.000000,0.000000,0.000000,0.997463,0.000000,0.000000,-0.005350,0.000000,0.368236,0.000000,0.000000,0.000000,-0.722036,0.000000,0.000000,0.000000,0.000000,0.000000,-0.067567,1.000000,0.000000,0.568120,-0.980508,0.000000,-0.873813,0.000000,0.000000,-0.999622,-0.949261,0.000000,-0.360412,0.000000,-0.131505,0.808042,0.000000,0.000000,0.000000,0.000000,0.704800,0.000000,0.328147,0.000000,0.000000,0.645590,0.000000,1.000000,0.000000,0.000000,0.000000,-0.790724,-0.208177,-0.956517,0.000000,0.209292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.326984,0.999352,0.000000,0.000000,-0.712068,-0.488872,0.000000,0.000000,0.000000,-0.440639,0.000000,-0.940321,0.072581,-0.172471,0.000000,0.000000,0.000000,0.000000,0.645590,0.000000,-0.447124,0.000000,0.000000,-0.969561,0.000000,0.416218,0.000000,0.665112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.615443,0.000000
316776963,-0.730030,0.684357,0.000000,0.852458,-0.349867,0.000000,0.000000,0.000000,-0.202246,0.069356,0.000000,0.000000,0.397635,0.000000,0.000000,1.000000,-0.627109,0.000000,0.308581,0.000000,-0.723006,0.105660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.099931,0.000000,-0.439550,0.000000,1.000000,0.969539,0.315629,0.000000,0.000000,0.000000,0.000000,-0.681875,0.000000,0.000000,0.000000,0.000000,-0.801214,-0.009617,0.691322,0.000000,-0.859894,0.000000,0.664665,0.000000,-0.368066,0.000000,0.000000,0.014121,-0.373692,0.000000,0.450496,0.000000,-0.890196,0.152899,0.000000,-0.903675,0.000000,-0.277050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.099931,0.943882,-0.100657,0.000000,0.000000,0.000000,0.000000,0.000000,0.648862,0.648862,0.000000,0.000000,0.000000,0.000000,0.000000,-0.681875,0.000000,0.843263,0.000000,0.000000,0.000000,-0.333604,0.847394,0.000000,-0.374331,-0.100657,-0.910028,-0.598429,-0.683642,-0.812702,-0.264910,-0.581433,0.000000,0.000000,0.000000,-0.944143
345313860,0.000000,-0.999826,-0.239147,0.000000,-0.151945,0.497483,0.000000,0.000000,-0.554348,0.897941,0.000000,0.000000,-0.794415,0.000000,0.000000,0.500079,0.000000,0.000000,0.000000,0.000000,0.654799,-0.937430,0.988365,-0.072400,-0.489335,0.000000,0.000000,-0.396403,0.000000,0.000000,-0.163918,0.568120,0.969539,1.000000,0.241237,0.000000,0.000000,0.000000,0.990166,-0.761041,0.000000,0.000000,0.000000,-1.000000,0.170656,-0.735239,0.000000,0.000000,-0.708667,-0.336933,0.000000,0.000000,0.088690,0.000000,0.000000,0.687513,-0.893708,1.000000,0.088690,1.000000,0.000000,-0.996225,-0.827840,-0.750890,0.890518,-0.463919,0.467818,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.997904,0.000000,0.000000,0.000000,0.493940,-0.576046,-0.345859,0.000000,-0.975086,1.000000,0.212388,-0.993948,0.946719,0.000000,0.000000,-0.001636,-0.307791,1.000000,1.000000,-0.139597,0.760353,0.000000,0.000000,-0.629854,0.000000,-0.928822,0.079506,0.383022,0.000000,-0.263830,-0.172516,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
345337662,-0.214904,0.794028,-0.271531,0.658226,0.364185,0.007164,0.000000,0.000000,-0.982982,-0.139749,0.000000,0.969162,0.115980,-0.983380,0.000000,0.040283,0.000000,0.000000,0.000000,0.000000,-0.999189,0.091966,0.603498,-0.260134,0.556012,-0.974233,0.000000,0.596246,0.000000,0.000000,0.000000,-0.980508,0.315629,0.241237,1.000000,-1.000000,0.000000,-0.860307,-0.564042,-0.412183,-0.805699,1.000000,0.000000,0.901219,0.034774,0.870788,-0.199439,0.000000,0.371258,0.000000,-0.758819,0.000000,-0.557653,0.000000,0.000000,-0.711374,-0.763089,-0.651190,-0.881564,-0.265510,-0.849385,-0.625629,0.033110,-0.594604,0.829435,-0.696887,-0.523542,0.548685,0.245662,-0.181983,-0.576568,0.000000,0.000000,-0.130094,0.014159,0.000000,-0.709529,0.271087,0.000000,-0.119785,-0.579026,-0.929980,-0.970106,-0.805699,0.464302,0.000000,-0.348333,0.000000,0.000000,0.000000,0.897148,-0.337607,0.000000,-0.997548,0.000000,0.000000,0.000000,-0.148360,-0.987574,-0.459635,0.869340,-0.909783,0.000000,0.984833,0.601568,-0.836914,0.245662,-0.999905,0.000000,0.000000,0.000000,0.877527
345339681,0.000000,0.000000,0.000000,0.000000,-0.235585,0.000000,0.000000,0.000000,-0.125528,0.000000,0.000000,-0.539717,0.000000,0.571308,0.604509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.854915,0.000000,0.000000,-0.791027,0.000000,0.000000,0.210740,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.525351,0.000000,0.000000,0.000000,0.796247,0.610278,0.000000,1.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.469764,-0.680625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.059262,0.000000,0.000000,0.000000,0.000000,-0.677684,0.000000
345342968,0.000000,0.000000,0.000000,-0.280966,0.183594,0.000000,0.000000,0.000000,0.807256,0.000000,0.000000,0.582927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.873813,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.367128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.280966,0.000000,0.000000,0.000000,0.000000,0.000000,-0.248139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.446926,0.000000,0.000000,0.000000,-0.752786,-0.408933,0.000000,0.000000,0.000000,-0.612034,-0.328268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.886936,0.000000,-0.966774,0.000000,0.000000,0.133187,0.000000,-0.446926,0.000000,0.000000,0.000000,0.552823,0.000000
345350499,0.000000,0.000000,0.000000,0.120331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.860307,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
345361792,0.740755,-0.908574,-0.663385,-0.714818,-0.614517,0.000000,0.000000,0.000000,0.000000,0.863661,0.000000,-0.938251,0.000000,0.642915,0.769919,0.000000,0.000000,0.999667,0.000000,0.931501,-0.605427,-0.739152,0.000000,-0.958000,0.000000,0.000000,0.000000,-0.934588,0.000000,0.698710,0.086433,0.000000,0.000000,0.990166,-0.564042,0.000000,0.000000,0.000000,1.000000,1.000000,0.880501,0.000000,-0.692265,-0.551986,-0.172083,-0.822833,0.000000,-0.761863,0.205969,0.000000,-0.542232,1.000000,0.346019,0.963691,0.000000,0.929211,0.000000,0.000000,0.000000,0.687903,0.000000,-0.887095,-0.981204,-0.849611,0.000000,0.023214,0.000000,0.000000,0.000000,-0.574680,0.199327,0.694099,1.000000,0.804224,-0.999763,0.000000,0.639170,0.173347,0.732746,0.000000,0.000000,0.695961,0.000000,0.000000,0.000000,0.000000,0.700693,0.000000,0.410023,0.000000,-0.888844,0.000000,1.000000,-0.912893,0.245040,0.000000,-0.022965,0.803528,-0.579383,-0.035758,-0.988044,0.847807,-0.799111,0.091770,0.000000,-0.761863,0.671847,0.652988,0.000000,0.000000,0.371503,-0.999763
345370775,0.683937,-0.631585,-0.459635,-0.559843,-0.404400,0.028674,0.653533,-0.221240,0.685088,0.471330,0.000000,0.000000,-0.542796,-0.018497,-0.020032,0.000000,0.000000,-0.965011,0.000000,0.000000,-0.664063,-0.489885,-0.359881,-0.013863,0.000000,0.378016,0.000000,-0.330287,0.606917,0.000000,-0.516184,-0.999622,-0.681875,-0.761041,-0.412183,0.000000,0.000000,0.000000,1.000000,1.000000,0.631865,-0.992113,-0.597896,-0.237582,-0.783707,-0.724878,0.000000,0.000000,0.000000,0.868257,-0.581433,0.000000,0.888430,-0.168259,0.968242,0.697133,-0.598357,-0.173785,0.000000,1.000000,0.055470,-0.690126,-0.596318,-0.039785,0.033315,-0.325837,-0.245438,-0.950944,-0.429005,-0.605378,-0.096210,0.143409,0.930962,0.303603,0.783774,0.000000,0.589790,0.355841,0.930962,-0.868812,-0.943910,-0.251254,0.000000,0.000000,0.000000,0.000000,0.790691,-0.155679,0.355841,0.355841,-0.826641,0.054323,-0.350888,-0.867317,0.828797,-0.978423,-0.198199,0.752190,-0.498881,0.276626,-0.202115,0.784560,-0.802195,-0.653342,-0.293087,0.000000,0.000000,0.984646,0.000000,0.000000,0.000000,0.000000
345378490,0.000000,0.000000,0.000000,0.000000,-0.440127,0.570170,0.000000,-0.098773,0.000000,0.999760,0.000000,-0.890772,-0.965816,-0.277381,-0.634250,0.000000,0.000000,0.000000,0.850695,0.000000,-0.763563,-0.927634,0.000000,0.000000,0.000000,0.000000,0.000000,-0.698158,0.501764,0.000000,-0.651335,-0.949261,0.000000,0.000000,-0.805699,0.000000,0.000000,0.000000,0.880501,0.631865,1.000000,-0.957028,0.159994,0.183671,-0.796643,0.000000,0.000000,0.000000,0.000000,0.000000,-0.357330,-0.195222,0.123470,0.000000,0.000000,0.880501,0.345719,0.000000,0.847893,0.000000,0.000000,0.306249,-0.141426,0.945560,0.634993,-0.266688,0.329249,0.000000,-0.345732,-0.266866,0.000000,0.452124,0.805254,0.000000,-0.791726,0.000000,0.615303,0.850695,0.805254,0.000000,0.000000,0.680464,0.000000,0.353804,0.000000,-0.205656,0.788102,0.000000,0.000000,0.000000,-0.786788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.501764,0.000000,-0.098773,-0.974090,0.988051,-0.718813,0.000000,-0.867207,0.975631,-0.053576,0.765399,0.000000,0.000000,0.385861,0.000000
375706771,-0.544333,0.999010,1.000000,0.000000,0.470730,0.000000,0.160690,0.000000,0.217790,0.000000,0.000000,0.997747,0.000000,-0.013156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.902134,0.827944,1.000000,0.898600,0.000000,0.884422,0.000000,0.625622,0.403218,0.000000,0.765290,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.992113,-0.957028,1.000000,0.000000,0.126612,0.000000,0.888174,0.000000,0.000000,0.000000,0.000000,-0.758819,0.000000,-0.981388,-0.359177,-0.710494,0.000000,-0.846423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.688047,-0.129015,-0.989712,0.000000,0.000000,0.173622,0.014159,0.000000,-0.304567,-0.887160,-0.996283,0.000000,0.000000,-0.215873,0.000000,0.000000,0.000000,-0.987275,-0.999653,0.000000,-0.887160,0.000000,0.000000,0.000000,0.000000,0.019477,0.000000,0.000000,0.000000,-0.731051,0.000000,-0.846423,0.654626,0.000000,0.889089,0.000000,-0.182441,0.686894,-0.275560,0.000000,0.000000,0.000000,0.000000,0.688511
375726403,-0.990108,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.998094,0.000000,-0.754182,0.000000,0.306078,0.000000,0.567982,0.000000,0.301715,0.000000,0.000000,-0.382782,0.129981,-0.461604,0.985024,0.000000,0.970708,0.000000,0.000000,0.000000,0.000000,-0.443660,0.000000,-0.544790,-0.360412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.692265,-0.597896,0.159994,0.000000,1.000000,0.071050,0.638404,0.000000,0.000000,0.000000,0.841008,-0.779961,0.000000,0.924109,-0.866479,-0.557026,-0.749750,0.000000,0.355796,0.000000,0.000000,0.000000,0.000000,0.000000,0.804958,0.000000,0.000000,-0.987336,0.750355,0.000000,0.000000,-0.360034,-0.987336,-0.230114,-0.752558,0.000000,-0.729679,0.000000,-0.350152,-0.382782,-0.549773,0.000000,0.000000,0.000000,0.000000,-0.512807,0.000000,0.000000,0.377447,0.000000,0.000000,0.000000,1.000000,-0.530159,-0.469769,0.159210,0.000000,0.000000,0.073902,-0.486117,-0.417124,-0.907767,0.078407,0.022774,0.917591,-0.932818,0.352785,0.999316,-0.336867,-0.350005,0.000000,0.000000,-0.534324,-0.352591
375727345,-0.908217,-0.686128,1.000000,0.000000,0.324999,1.000000,0.116626,0.000000,-0.368551,-0.316633,0.000000,0.000000,0.000000,-0.961496,-0.992212,-0.999969,0.000000,-0.862384,0.037790,0.000000,-0.349887,0.910521,0.000000,0.000000,0.000000,0.000000,0.000000,0.332429,-0.553085,0.000000,0.239367,0.000000,0.000000,-1.000000,0.901219,-1.000000,0.000000,0.000000,-0.551986,-0.237582,0.183671,0.126612,0.071050,1.000000,0.808919,0.901219,0.000000,0.537734,-0.406293,0.000000,-0.966112,0.000000,0.350878,-0.436075,0.000000,0.000000,-0.491491,0.000000,-0.510516,-0.782228,0.000000,-1.000000,-0.073002,0.000000,0.000000,0.000000,0.926049,0.000000,0.000000,0.839306,0.000000,-0.999969,-0.711958,-0.859832,-0.420560,0.000000,-0.334061,0.000000,-0.708590,0.000000,0.000000,0.922857,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.562016,0.000000,0.000000,-0.007365,-0.921449,0.000000,0.000000,-0.553085,-0.488134,0.503817,0.687606,0.000000,0.304683,0.000000,-0.073002,0.233628,-0.620559,0.236507,0.000000,0.000000,0.710146,0.000000
380002930,0.000000,-0.112011,0.848344,-0.972247,0.681766,0.000000,0.000000,-0.684686,-0.996358,0.000000,0.000000,0.928162,0.998318,-0.782700,-0.829521,0.000000,0.793748,0.000000,-0.955450,0.000000,0.210429,0.000000,0.000000,-0.472835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.475946,-0.131505,-0.801214,0.170656,0.034774,0.000000,-0.367128,1.000000,-0.172083,-0.783707,-0.796643,0.000000,0.638404,0.808919,1.000000,0.000000,-0.986253,0.000000,0.000000,-0.383040,-0.999765,0.867057,-0.864437,0.000000,0.000000,0.000000,-0.286722,0.000000,0.000000,0.000000,0.000000,0.000000,0.640602,-0.009665,-0.915463,-0.630758,0.357401,0.000000,0.000000,-0.120605,0.000000,0.000000,0.000000,-0.807363,-0.386728,0.000000,-0.998492,-0.912116,-0.823621,0.528875,-0.979087,-0.919884,-0.963613,-0.680484,0.000000,0.543158,-0.242937,-0.987475,-0.996358,-0.992415,0.170398,-0.859108,0.000000,0.000000,-0.976853,0.000000,0.000000,0.000000,0.000000,-0.684686,0.810981,-0.754963,0.000000,0.000000,0.945433,1.000000,-0.624981,0.068967,0.000000,0.000000,-0.948747,0.000000
